0,7.82994731,11.88310721,11.49555626,410.1959391,375.9302513,359.6769968,415.1138558,363.520879,383.4008881,431.213243,416.4386352,377.0248684,421.0060254,441.718717,423.2266161,441.3621868,408.1587013,434.6732607,410.2593148,366.2272552,393.0918072,426.6922346,359.7207543,447.5397359,431.3169759,427.6856517,367.0124913,429.6249875,429.631025,414.8905884,372.3086823,351.1612241,434.6399034,366.1134583,430.691389,46.76005385,414.7849491,411.8071003,409.6672905,388.4883105,418.6460428,417.3578965,379.2916131,406.1051167,429.6425252,362.3216208,426.1502826,409.8037841,421.0179966
7.82994731,0,17.78118106,17.39363011,416.094013,381.8283251,365.5750706,421.0119297,369.4189529,389.2989619,437.1113168,422.3367091,382.9229423,426.9040992,447.6167908,429.1246899,447.2602606,414.0567752,440.5713346,416.1573886,372.125329,398.9898811,432.5903084,365.6188282,453.4378098,437.2150497,433.5837256,372.9105652,435.5230613,435.5290989,420.7886622,378.2067561,357.0592979,440.5379773,372.0115321,436.5894629,52.6581277,420.6830229,417.7051742,415.5653644,394.3863843,424.5441166,423.2559703,385.1896869,412.0031906,435.5405991,368.2196946,432.0483564,415.7018579,426.9160705
11.88310721,17.78118106,0,0.387550947,398.8687527,364.6030648,348.3498104,403.7866694,352.1936926,372.0737016,419.8860565,405.1114488,365.697682,409.6788389,430.3915306,411.8994296,430.0350004,396.8315149,423.3460743,398.9321283,354.9000688,381.7646208,415.3650482,348.3935679,436.2125495,419.9897895,416.3584653,355.6853049,418.297801,418.3038386,403.5634019,360.9814959,339.8340376,423.312717,354.7862719,419.3642026,35.43286742,403.4577627,400.4799139,398.3401041,377.1611241,407.3188564,406.0307101,367.9644266,394.7779303,418.3153388,350.9944343,414.8230961,398.4765977,409.6908102
11.49555626,17.39363011,0.387550947,0,398.7003829,364.434695,348.1814405,403.6182996,352.0253228,371.9053318,419.7176867,404.943079,365.5293122,409.5104691,430.2231607,411.7310598,429.8666305,396.6631451,423.1777045,398.7637585,354.7316989,381.596251,415.1966783,348.2251981,436.0441797,419.8214196,416.1900954,355.5169351,418.1294312,418.1354687,403.3950321,360.813126,339.6656678,423.1443472,354.617902,419.1958328,35.26449759,403.2893928,400.3115441,398.1717343,376.9927542,407.1504865,405.8623402,367.7960568,394.6095605,418.1469689,350.8260645,414.6547263,398.3082278,409.5224403
410.1959391,416.094013,398.8687527,398.7003829,0,34.26568784,50.51894233,48.81604651,54.7710662,27.11873328,64.91543364,6.265143427,54.65348001,54.70821602,39.94241721,21.45031628,75.06437745,2.070922861,68.37545142,0.085822945,57.47744237,26.79399789,60.39442525,50.97094151,45.76343616,65.01916657,61.38784238,58.2626785,27.8486877,63.33321568,5.822020702,38.02289534,59.03471506,68.34209411,44.26192417,64.39357968,378.8682505,5.716381423,2.738532662,0.52864857,22.19050115,52.34823346,15.58159672,56.92022463,4.090822384,63.34471588,48.1448548,59.85247323,43.50597476,54.72018727
375.9302513,381.8283251,364.6030648,364.434695,34.26568784,0,16.25325449,39.18360456,20.50537836,7.470636778,55.28299169,40.50838396,20.38779216,45.07577408,65.78846572,47.29636478,65.4319355,32.22845006,58.74300947,34.32906348,23.21175453,17.16155595,50.7619833,16.70525367,71.60948467,55.38672462,51.75540043,23.99699066,53.6947362,53.70077373,38.96033709,3.757207499,24.76902722,58.70965216,9.996236328,54.76113774,344.6025626,38.85469781,35.87684905,33.73703927,12.5580592,42.71579151,41.42764522,22.65453679,30.17486546,53.71227393,13.87916696,50.22003128,33.87353282,45.08774533
359.6769968,365.5750706,348.3498104,348.1814405,50.51894233,16.25325449,0,55.43685905,4.252123866,23.72389127,71.53624618,56.76163845,17.34787166,61.32902857,82.04172021,63.54961927,81.68518999,48.48170455,74.99626396,50.58231797,6.958500038,33.41481044,67.01523779,0.451999176,87.86273916,71.63997911,68.00865492,7.743736171,69.94799069,69.95402822,55.21359158,12.6316855,8.515772734,74.96290665,6.436461509,71.01439223,328.3493081,55.1079523,52.13010354,49.99029376,28.81131369,58.969046,57.68089971,19.61461628,46.42811995,69.96552842,2.644623983,66.47328577,50.1267873,61.34099982
415.1138558,421.0119297,403.7866694,403.6182996,48.81604651,39.18360456,55.43685905,0,59.68898292,32.03665,16.25502288,55.05874263,59.57139673,6.047805258,80.33882439,61.84672345,26.40396669,46.77880873,19.71504065,48.87942215,62.39535909,22.13080553,11.73401449,55.88885823,86.15984334,16.3587558,12.72743161,63.18059522,68.24509487,14.67280491,53.51069576,42.94081206,63.95263179,19.68168334,49.17984089,15.73316892,383.7861672,53.40505648,50.42720772,48.28739794,26.62554536,3.687822696,55.97800389,61.83814135,44.72522413,14.68430511,53.06277152,11.19206246,5.580922911,6.059776508
363.520879,369.4189529,352.1936926,352.0253228,54.7710662,20.50537836,4.252123866,59.68898292,0,27.97601513,75.78837005,61.01376232,21.59999552,65.58115243,86.29384407,67.80174314,85.93731386,52.73382842,79.24838782,54.83444184,2.706376172,37.6669343,71.26736166,3.80012469,92.11486302,75.89210298,72.26077879,3.491612305,74.20011456,74.20615209,59.46571545,16.88380937,12.35965496,79.21503052,10.68858538,75.26651609,332.1931904,59.36007617,56.38222741,54.24241763,33.06343756,63.22116987,61.93302358,23.86674014,50.68024381,74.21765229,6.896747849,70.72540963,54.37891117,65.59312368
383.4008881,389.2989619,372.0737016,371.9053318,27.11873328,7.470636778,23.72389127,32.03665,27.97601513,0,48.13603713,33.3614294,27.85842894,37.92881951,58.64151116,40.14941022,58.28498094,25.0814955,51.5960549,27.18210892,30.68239131,10.01460138,43.61502874,24.17589044,64.4625301,48.23977006,44.60844587,31.46762744,46.54778164,46.55381917,31.81338253,11.22784428,32.239664,51.5626976,17.46687311,47.61418317,352.0731994,31.70774325,28.72989449,26.59008471,5.411104639,35.56883695,34.28069066,30.12517356,23.02791089,46.56531937,21.34980374,43.07307672,26.72657825,37.94079076
