0,4.85972314,7.158749192,6.90939831,32.67890918,52.81190552,63.03381799,40.3526084,63.56143246,49.60042932,51.4486014,36.44933956,58.89773024,41.3624864,32.88137531,19.04586643,55.59266697,32.86425551,52.16062931,32.67174207,65.43733871,44.89227963,35.69310863,63.20976065,35.38440292,51.51087723,42.78252037,65.63182353,18.57187425,33.36318949,37.15782677,53.79380326,66.81774354,52.13136608,57.67255955,32.51097664,17.56790952,37.06432248,34.47970911,33.03585083,45.36144887,41.19315868,23.89561868,60.70422737,33.00166517,33.34642698,60.94125276,36.31667611,43.40460166,41.38389543
4.85972314,0,10.71671839,10.47462658,31.21426536,52.66330489,63.41104226,37.80665669,64.18546044,49.0743124,48.4685383,34.45220604,59.91158356,38.26827127,34.24240478,17.69272294,52.89835281,31.61032776,48.88479425,31.19747491,66.11587322,43.87713747,32.6439983,63.61242654,37.19979351,48.52489169,39.2006454,66.35429196,16.00012356,30.19644565,35.65086878,53.87919467,66.74232208,48.85884166,58.00267023,29.38457788,20.50528166,35.53573067,32.84543428,31.60969252,44.7426896,38.30729535,22.53557998,61.77738853,31.95568389,30.18354514,61.36129031,33.25904227,41.06031839,38.28897839
7.158749192,10.71671839,0,0.251071703,39.67694516,59.08138544,68.86327221,47.51113205,69.17741687,56.1195221,58.58421511,43.55987236,64.17477606,48.47417367,38.10015307,26.09557208,62.75093447,39.7950405,59.23637345,39.6725798,70.99568272,51.67859553,42.80874932,69.01740958,40.06661518,58.64569779,49.74138431,71.14925305,25.72104284,40.45193297,44.15264798,59.89420854,72.98120949,59.20800386,63.56560914,39.60779948,21.48142018,44.0657891,41.51778233,40.02111765,51.95124832,48.33611176,30.90984287,65.91127784,39.85561845,40.43605235,66.74489879,43.43132098,50.55263784,48.49546095
6.90939831,10.47462658,0.251071703,0,39.43771925,58.8727518,68.67199998,47.26194854,68.99413333,55.90101144,58.33334238,43.31495655,64.00348263,48.22311251,37.92607026,25.85328971,62.50122898,39.55881349,58.98539976,39.43322463,70.81468205,51.44906107,42.5577055,68.82696614,39.91166527,58.39481237,49.49168296,70.96978104,25.47061209,40.20087929,43.91372661,59.69206319,72.77748342,58.95702477,63.37154977,39.35672991,21.33849596,43.82655419,41.27671907,39.78248892,51.72969121,48.08540453,30.66946366,65.7427204,39.6226399,40.18499632,66.55443469,43.1802725,50.3050252,48.24439947
32.67890918,31.21426536,39.67694516,39.43771925,0,23.68181083,35.70491228,11.21343658,37.44363222,19.10219726,22.87108509,5.28256008,35.3680962,15.72484404,19.10899225,13.65272973,25.19804286,1.47806123,25.38468446,0.067416615,39.48448245,12.97244561,12.41674905,35.99443246,23.40744166,22.96034434,20.76346411,39.89835712,15.85867901,12.76476854,4.478924536,25.6786368,37.35631423,25.33665191,30.46307174,12.30067677,26.10973094,4.388844039,2.101660534,0.461806236,14.76946285,14.06246028,8.784379375,37.3500421,2.921279343,12.72934755,33.95219841,12.72224088,12.58844311,15.74420592
52.81190552,52.66330489,59.08138544,58.8727518,23.68181083,0,12.21401756,27.08140004,14.47663559,5.23118801,31.90045124,24.17841684,15.00786997,32.37340544,23.29050109,35.34308647,29.4481994,22.61674515,35.90499081,23.73163713,16.46491719,12.06048826,32.79033878,12.53734278,24.36598754,31.9892038,37.9880055,16.97677899,38.87273276,34.40703044,20.54545821,2.791530046,14.08260377,35.85242053,7.461115198,34.32076154,39.83746209,20.74081898,23.1694455,23.22023645,9.032778365,30.22535183,30.88020151,16.68702181,21.70520134,34.37908278,10.7288436,32.7221354,24.47841694,32.37962631
63.03381799,63.41104226,68.86327221,68.67199998,35.70491228,12.21401756,0,39.11474705,3.309284062,17.34820293,42.64723963,36.39241091,8.966734634,44.28838467,31.17616635,46.58807283,39.2890561,34.55882527,46.68123777,35.75794379,4.765505325,24.22715435,44.97132404,0.382404236,30.64203087,42.72862625,49.81643083,5.386766191,50.46055042,46.61817303,32.73921551,10.02747989,7.024062215,46.63098803,5.421105515,46.53477599,48.39551724,32.93562729,35.3150989,35.24570093,21.22621629,42.16432966,42.3828257,9.22765073,33.53797695,46.59037826,2.144366107,44.88701079,36.30174829,44.29306534
40.3526084,37.80665669,47.51113205,47.26194854,11.21343658,27.08140004,39.11474705,0,41.55497835,21.8519298,11.90055566,5.985456791,41.18896873,5.516950607,29.8926468,21.98832292,15.27229033,12.34682814,14.17465008,11.16385619,43.53067362,15.0944667,6.753479474,39.46288433,34.03254832,11.98355023,11.2190111,44.05272542,21.86367334,9.190543183,9.277576462,29.68331605,38.73444474,14.12699635,34.52951926,9.619479248,36.78679831,9.129074871,9.292430737,11.24915841,18.63010244,3.39087614,17.82151523,43.07975656,13.57678301,9.179401996,37.79027575,6.407968243,3.71076542,5.528537239
63.56143246,64.18546044,69.17741687,68.99413333,37.44363222,14.47663559,3.309284062,41.55497835,0,19.7033084,45.59286792,38.5093636,6.7178146,46.81951672,31.18756889,47.70722831,42.3826812,36.22755146,49.62804245,37.49970647,2.040882162,26.52646741,47.221008,2.951692735,30.18837043,45.67602875,52.404153,2.502462987,51.7709518,48.75881264,34.74725401,11.97425447,9.854112289,49.57718802,7.080505773,48.62765288,48.37023486,34.9459321,37.21167028,36.98958157,23.30567924,44.67810342,43.68075239,6.434549945,35.12568896,48.72981249,3.792584475,47.16923855,38.88030414,46.82521528
49.60042932,49.0743124,56.1195221,55.90101144,19.10219726,5.23118801,17.34820293,21.8519298,19.7033084,0,27.04455267,19.11910963,19.91519884,27.14495938,22.39049765,31.50086896,25.03706724,18.17619303,31.01161378,19.14630181,21.6839388,6.880373318,27.62364735,17.68425978,24.37768334,27.13575545,32.76736147,22.20184193,34.67589883,29.30483892,15.63086373,7.901292046,18.25475787,30.95841162,12.68937445,29.25329686,37.89713786,15.82110552,18.3688884,18.64220408,4.385332485,24.99560995,26.84725157,21.68523039,17.43747863,29.27775943,15.94412835,27.53964199,19.26835873,27.1513042
51.4486014,48.4685383,58.58421511,58.33334238,22.87108509,31.90045124,42.64723963,11.90055566,45.59286792,27.04455267,0,17.59537951,46.88963137,10.24060335,40.69176472,33.64763484,5.711198561,23.83156738,4.035286359,22.82881565,47.37736047,21.72136073,15.8245496,43.02541952,44.57515595,0.097329338,11.76907579,47.97391143,32.88575353,18.30591415,19.95361421,34.69162811,40.27428691,3.984606505,39.08023261,19.09349313,48.68320685,19.86641077,20.82940734,22.83301369,25.43724014,10.27522457,29.66898532,48.58724032,24.89437017,18.31620949,41.84202932,15.21027107,10.55918127,10.22084815
36.44933956,34.45220604,43.55987236,43.31495655,5.28256008,24.17841684,36.39241091,5.985456791,38.5093636,19.11910963,17.59537951,0,37.32153204,10.89978206,23.96841155,17.52395372,20.14291997,6.36218453,20.12700683,5.238172582,40.53373317,12.29704436,8.928878205,36.71493953,28.15814262,17.68412183,16.30316782,41.00676093,18.53196171,10.24982385,4.000238493,26.53801863,37.04499926,20.07842407,31.42986174,10.14277378,31.23767272,3.807361422,3.3076472,5.280625152,15.20576792,9.041943375,12.91139504,39.26936223,7.603034789,10.22067561,34.84174809,9.018763662,7.461700677,10.91705588
58.89773024,59.91158356,64.17477606,64.00348263,35.3680962,15.00786997,8.966734634,41.18896873,6.7178146,19.91519884,46.88963137,37.32153204,0,46.64326375,26.08700293,44.17838838,44.39814853,34.0222404,50.88293012,35.42984846,7.736008855,26.18581345,46.2324929,8.772338628,24.48732313,46.97913236,52.33629931,7.617647931,48.56586395,47.46200545,33.37430643,12.21964848,15.98992683,50.83008701,8.473681195,47.21025628,43.01645542,33.57341217,35.50854872,34.93597533,22.56106611,44.47972412,40.55195803,1.986115807,32.76833844,47.43026953,7.648747087,46.26970395,38.98071032,46.65200245
41.3624864,38.26827127,48.47417367,48.22311251,15.72484404,32.37340544,44.28838467,5.516950607,46.81951672,27.14495938,10.24060335,10.89978206,46.64326375,0,34.78205263,24.1370266,15.20754721,17.03767288,10.94350862,15.66580279,48.77475398,20.48717435,5.671412611,44.64337478,39.01917689,10.29080075,5.70798616,49.30996205,22.8581071,8.076394493,14.58961922,35.02070159,43.51062607,10.90802686,39.8339267,8.885338542,40.02369801,14.42486964,14.06412859,15.86597671,24.08417956,2.163557487,20.67254472,48.52192013,18.38649681,8.088090071,43.03956674,5.046932237,8.019913466,0.02236068
